record_id,creation_date,theft_start_date,theft_start_hour,theft_end_date,theft_end_hour,lor_area_code,sub_district_name,sub_district_lat,sub_district_long,value_euro,theft_attempt,bike_type,theft_category,detection_reason
22921,19/03/2022,16/03/2022,20,19/03/2022,9,4300412,Charlottenburg Zentrum,52.5157470,13.3096834,3086,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22922,19/03/2022,18/03/2022,9,19/03/2022,11,7300517,Friedenau,52.4720750,13.3296424,399,NO,LADIES BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
22923,19/03/2022,19/03/2022,17,19/03/2022,17,1100308,Zentrum,52.5301017,13.3425422,700,NO,MOUNTAIN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22924,19/03/2022,16/03/2022,9,16/03/2022,17,6400839,Zehlendorf Nord/Wannsee,52.4211482,13.1589374,440,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22925,19/03/2022,19/03/2022,0,19/03/2022,0,3601142,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,100,NO,RACING BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
22926,19/03/2022,18/03/2022,20,18/03/2022,20,2300316,Kreuzberg Ost,52.5049589,13.3905699,1,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22927,19/03/2022,17/03/2022,15,19/03/2022,6,10100210,Marzahn,52.5447922,13.5646048,500,NO,LADIES BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
22928,19/03/2022,17/03/2022,8,17/03/2022,14,7200413,Schöneberg Süd,52.4821570,13.3551901,324,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22929,19/03/2022,19/03/2022,15,19/03/2022,15,8100209,Neukölln,52.4811497,13.4353501,700,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22930,19/03/2022,18/03/2022,18,18/03/2022,22,3701555,Südlicher Prenzlauer Berg,52.5398466,13.4285652,1020,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22931,19/03/2022,15/03/2022,22,16/03/2022,8,3601347,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,350,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22932,19/03/2022,18/03/2022,20,19/03/2022,14,11300722,Lichtenberg Nord,52.5321606,13.5118927,350,NO,RACING BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22933,19/03/2022,18/03/2022,17,19/03/2022,13,1200626,Moabit,52.5216560,13.4141550,4500,NO,OTHER BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
22934,19/03/2022,19/03/2022,11,19/03/2022,15,6100102,Steglitz,52.4572569,13.3222865,4351,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22935,19/03/2022,18/03/2022,18,19/03/2022,2,9501940,Treptow-Köpenick,52.4178930,13.6001848,250,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22936,19/03/2022,17/03/2022,18,19/03/2022,14,3701658,Südlicher Prenzlauer Berg,52.5398466,13.4285652,749,NO,MEN BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
22937,19/03/2022,18/03/2022,16,19/03/2022,16,8100102,Neukölln,52.4811497,13.4353501,1099,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22938,19/03/2022,15/03/2022,22,16/03/2022,8,3601347,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,350,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22939,19/03/2022,18/03/2022,17,19/03/2022,8,3500935,Südliches Weißensee,52.5546193,13.4630018,1365,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22940,19/03/2022,17/03/2022,18,19/03/2022,9,4300412,Charlottenburg Zentrum,52.5157470,13.3096834,0,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22941,19/03/2022,19/03/2022,13,19/03/2022,13,8401244,Buckow Nord/Rudow,52.4146801,13.4986183,900,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22942,19/03/2022,18/03/2022,10,19/03/2022,17,6400839,Zehlendorf Nord/Wannsee,52.4211482,13.1589374,949,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22943,19/03/2022,19/03/2022,20,19/03/2022,20,2200211,Kreuzberg Süd,52.5049589,13.3905699,500,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22944,19/03/2022,18/03/2022,19,18/03/2022,21,1300733,Gesund­­brunnen,52.5509201,13.3848460,734,NO,MEN BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
22945,19/03/2022,18/03/2022,20,19/03/2022,11,1200626,Moabit,52.5216560,13.4141550,2349,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22946,19/03/2022,17/03/2022,9,19/03/2022,16,4500936,Wilmersdorf Zentrum,52.4871152,13.3203298,2266,NO,MEN BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
22947,19/03/2022,17/03/2022,20,17/03/2022,22,3400830,Südliches Pankow,52.5979174,13.4353160,350,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22948,20/03/2022,19/03/2022,19,20/03/2022,8,3500932,Südliches Weißensee,52.5546193,13.4630018,100,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22949,20/03/2022,18/03/2022,17,18/03/2022,18,9200715,Treptow-Köpenick,52.4178930,13.6001848,800,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22950,20/03/2022,19/03/2022,12,20/03/2022,12,2300315,Kreuzberg Ost,52.5049589,13.3905699,1200,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22951,20/03/2022,19/03/2022,18,20/03/2022,13,3601243,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,644,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22952,20/03/2022,13/03/2022,11,13/03/2022,16,2500832,Friedrichshain Ost,52.5122154,13.4502904,700,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22953,20/03/2022,19/03/2022,20,20/03/2022,14,9100202,Treptow-Köpenick,52.4178930,13.6001848,396,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22954,20/03/2022,17/03/2022,19,17/03/2022,22,3500934,Südliches Weißensee,52.5546193,13.4630018,620,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22955,20/03/2022,19/03/2022,11,19/03/2022,19,3100103,Buch,52.6366724,13.4999292,1374,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22956,20/03/2022,19/03/2022,12,19/03/2022,15,2200210,Kreuzberg Süd,52.5049589,13.3905699,1285,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22957,20/03/2022,20/03/2022,10,20/03/2022,10,8100311,Neukölln,52.4811497,13.4353501,0,YES,MEN BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
22958,20/03/2022,19/03/2022,23,20/03/2022,11,6200313,Lankwitz,52.4336977,13.3454858,259,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22959,20/03/2022,19/03/2022,0,20/03/2022,13,2200213,Kreuzberg Süd,52.5049589,13.3905699,4000,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22960,20/03/2022,19/03/2022,15,20/03/2022,17,5100211,Spandau Mitte / Nord,52.5357880,13.1977924,1000,NO,MEN BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
22961,20/03/2022,20/03/2022,10,20/03/2022,18,9501940,Treptow-Köpenick,52.4178930,13.6001848,999,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22962,20/03/2022,19/03/2022,16,19/03/2022,21,12200411,Tegel,52.5873891,13.2790461,484,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22963,20/03/2022,12/03/2022,15,14/03/2022,9,1300836,Gesund­­brunnen,52.5509201,13.3848460,500,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22964,20/03/2022,18/03/2022,23,19/03/2022,9,6400841,Zehlendorf Nord/Wannsee,52.4211482,13.1589374,173,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22965,20/03/2022,20/03/2022,10,20/03/2022,13,11400931,Lichtenberg Mitte,52.5321606,13.5118927,1050,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22966,20/03/2022,09/03/2022,13,11/03/2022,9,6100209,Steglitz,52.4572569,13.3222865,500,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22967,20/03/2022,18/03/2022,8,19/03/2022,11,3601244,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,849,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22968,20/03/2022,18/03/2022,21,19/03/2022,11,1200626,Moabit,52.5216560,13.4141550,1730,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22969,20/03/2022,19/03/2022,10,19/03/2022,19,9401534,Treptow-Köpenick,52.4178930,13.6001848,499,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22970,20/03/2022,20/03/2022,11,20/03/2022,19,3400826,Südliches Pankow,52.5979174,13.4353160,3504,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22971,20/03/2022,19/03/2022,12,20/03/2022,11,9501736,Treptow-Köpenick,52.4178930,13.6001848,980,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22972,20/03/2022,11/03/2022,16,14/03/2022,9,1100308,Zentrum,52.5301017,13.3425422,680,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22973,20/03/2022,16/03/2022,18,18/03/2022,7,2400522,Friedrichshain West,52.5122154,13.4502904,500,NO,LADIES BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
22974,20/03/2022,19/03/2022,19,20/03/2022,13,1400942,Wedding,52.5501230,13.3419700,560,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22975,20/03/2022,20/03/2022,10,20/03/2022,18,8200729,Britz/Buckow,52.4186619,13.4289504,450,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22976,20/03/2022,19/03/2022,19,20/03/2022,21,1100102,Zentrum,52.5301017,13.3425422,300,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22977,20/03/2022,18/03/2022,15,18/03/2022,19,4300622,Charlottenburg Zentrum,52.5157470,13.3096834,1000,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22978,20/03/2022,19/03/2022,18,20/03/2022,14,6400839,Zehlendorf Nord/Wannsee,52.4211482,13.1589374,500,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22979,20/03/2022,19/03/2022,0,19/03/2022,0,9100101,Treptow-Köpenick,52.4178930,13.6001848,350,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22980,20/03/2022,18/03/2022,19,19/03/2022,14,6200420,Lankwitz,52.4336977,13.3454858,549,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22981,20/03/2022,14/03/2022,8,14/03/2022,19,9200613,Treptow-Köpenick,52.4178930,13.6001848,599,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22982,20/03/2022,11/03/2022,16,13/03/2022,12,8100206,Neukölln,52.4811497,13.4353501,1398,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22983,20/03/2022,19/03/2022,19,20/03/2022,12,1200624,Moabit,52.5216560,13.4141550,230,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22984,20/03/2022,20/03/2022,10,20/03/2022,11,1300834,Gesund­­brunnen,52.5509201,13.3848460,1170,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22985,20/03/2022,18/03/2022,18,20/03/2022,7,12500927,Wittenau/Borsigwalde,52.5912366,13.3233195,298,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22986,20/03/2022,20/03/2022,7,20/03/2022,15,4501042,Wilmersdorf Zentrum,52.4871152,13.3203298,400,NO,MOUNTAIN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22987,20/03/2022,20/03/2022,21,20/03/2022,21,1200519,Moabit,52.5216560,13.4141550,5200,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22988,20/03/2022,20/03/2022,18,20/03/2022,21,1200626,Moabit,52.5216560,13.4141550,600,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22989,20/03/2022,19/03/2022,18,20/03/2022,13,3601243,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,528,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22990,20/03/2022,19/03/2022,15,20/03/2022,8,2200213,Kreuzberg Süd,52.5049589,13.3905699,1099,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22991,20/03/2022,13/03/2022,17,13/03/2022,17,1300731,Gesund­­brunnen,52.5509201,13.3848460,54,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22992,21/03/2022,05/03/2022,6,06/03/2022,23,1100416,Zentrum,52.5301017,13.3425422,0,NO,MOUNTAIN BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
22993,21/03/2022,20/03/2022,17,21/03/2022,19,3701659,Südlicher Prenzlauer Berg,52.5398466,13.4285652,1199,NO,LADIES BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
22994,21/03/2022,21/03/2022,10,21/03/2022,19,1100309,Zentrum,52.5301017,13.3425422,3572,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22995,21/03/2022,16/03/2022,7,16/03/2022,15,2400623,Friedrichshain West,52.5122154,13.4502904,657,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22996,21/03/2022,18/03/2022,11,18/03/2022,17,4200310,Charlottenburg West,52.5157470,13.3096834,990,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22997,21/03/2022,18/03/2022,8,18/03/2022,15,11300722,Lichtenberg Nord,52.5321606,13.5118927,250,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22998,21/03/2022,20/03/2022,14,21/03/2022,7,1400942,Wedding,52.5501230,13.3419700,700,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
22999,21/03/2022,21/03/2022,7,21/03/2022,12,2400623,Friedrichshain West,52.5122154,13.4502904,1049,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23000,21/03/2022,21/03/2022,6,21/03/2022,16,3400826,Südliches Pankow,52.5979174,13.4353160,250,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23001,21/03/2022,21/03/2022,8,21/03/2022,17,1100310,Zentrum,52.5301017,13.3425422,800,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23002,21/03/2022,21/03/2022,7,21/03/2022,17,5300841,Haselhorst / Siemensstadt,52.5413233,13.2311560,400,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23003,21/03/2022,20/03/2022,20,20/03/2022,20,2200210,Kreuzberg Süd,52.5049589,13.3905699,1500,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23004,21/03/2022,18/03/2022,16,18/03/2022,19,5400944,Gatow / Kladow,52.4602925,13.1400517,660,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23005,21/03/2022,20/03/2022,8,21/03/2022,10,4501149,Wilmersdorf Zentrum,52.4871152,13.3203298,699,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23006,21/03/2022,18/03/2022,14,20/03/2022,20,3601245,Nördlicher Prenzlauer Berg,52.5398466,13.4285652,1198,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23007,21/03/2022,19/03/2022,19,20/03/2022,8,2400623,Friedrichshain West,52.5122154,13.4502904,172,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23008,21/03/2022,20/03/2022,17,21/03/2022,6,9100407,Treptow-Köpenick,52.4178930,13.6001848,700,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23009,21/03/2022,21/03/2022,10,21/03/2022,13,11300725,Lichtenberg Nord,52.5321606,13.5118927,540,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23010,21/03/2022,21/03/2022,13,21/03/2022,15,3400723,Südliches Pankow,52.5979174,13.4353160,630,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23011,21/03/2022,20/03/2022,12,20/03/2022,23,6300526,Zehlendorf Süd/Lichterfelde West,52.4343217,13.2589298,219,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23012,21/03/2022,20/03/2022,0,20/03/2022,11,10100101,Marzahn,52.5447922,13.5646048,550,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23013,21/03/2022,13/03/2022,19,14/03/2022,8,3400829,Südliches Pankow,52.5979174,13.4353160,450,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23014,21/03/2022,20/03/2022,10,20/03/2022,16,7200308,Schöneberg Süd,52.4821570,13.3551901,1300,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23015,21/03/2022,20/03/2022,17,21/03/2022,1,2200212,Kreuzberg Süd,52.5049589,13.3905699,825,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23016,21/03/2022,21/03/2022,19,21/03/2022,19,8100103,Neukölln,52.4811497,13.4353501,493,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23017,21/03/2022,20/03/2022,23,20/03/2022,23,2300315,Kreuzberg Ost,52.5049589,13.3905699,1,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23018,21/03/2022,20/03/2022,23,20/03/2022,23,2300315,Kreuzberg Ost,52.5049589,13.3905699,1,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23019,21/03/2022,19/03/2022,8,19/03/2022,18,4300416,Charlottenburg Zentrum,52.5157470,13.3096834,1500,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23020,21/03/2022,18/03/2022,20,18/03/2022,20,6300526,Zehlendorf Süd/Lichterfelde West,52.4343217,13.2589298,535,NO,OTHER BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23021,21/03/2022,12/03/2022,21,14/03/2022,18,4300622,Charlottenburg Zentrum,52.5157470,13.3096834,70,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23022,21/03/2022,30/01/2022,16,30/01/2022,16,2100104,Kreuzberg Nord,52.5049589,13.3905699,100,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23023,21/03/2022,18/03/2022,9,18/03/2022,15,6100209,Steglitz,52.4572569,13.3222865,750,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23024,21/03/2022,18/03/2022,16,21/03/2022,7,4500936,Wilmersdorf Zentrum,52.4871152,13.3203298,1052,NO,LADIES BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
23025,21/03/2022,21/03/2022,8,21/03/2022,13,2500835,Friedrichshain Ost,52.5122154,13.4502904,1250,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23026,21/03/2022,19/03/2022,12,21/03/2022,16,4300517,Charlottenburg Zentrum,52.5157470,13.3096834,1000,NO,MOUNTAIN BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
23027,21/03/2022,08/03/2022,18,09/03/2022,7,12400723,Grüner Norden,52.6333330,13.3000000,300,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23028,21/03/2022,20/03/2022,20,21/03/2022,5,5200630,Wilhelmstadt / Staaken,52.5139207,13.1914518,3015,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23029,21/03/2022,17/03/2022,21,20/03/2022,16,3701659,Südlicher Prenzlauer Berg,52.5398466,13.4285652,399,NO,BIKE,CELLAR AND ATTIC BREAKAGE,OTHER AGGRAVARTED THEFT IN/FROM BASEMENT FLOOR OF BIKES
23030,21/03/2022,20/03/2022,15,21/03/2022,8,2200212,Kreuzberg Süd,52.5049589,13.3905699,1000,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23031,21/03/2022,12/03/2022,18,13/03/2022,14,8100101,Neukölln,52.4811497,13.4353501,500,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23032,21/03/2022,11/03/2022,22,14/03/2022,15,4300414,Charlottenburg Zentrum,52.5157470,13.3096834,326,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23033,21/03/2022,13/03/2022,19,14/03/2022,8,3400829,Südliches Pankow,52.5979174,13.4353160,250,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23034,21/03/2022,20/03/2022,18,21/03/2022,10,4501044,Wilmersdorf Zentrum,52.4871152,13.3203298,1000,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23035,21/03/2022,20/03/2022,18,21/03/2022,10,4501044,Wilmersdorf Zentrum,52.4871152,13.3203298,1000,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23036,21/03/2022,21/03/2022,8,21/03/2022,16,11401034,Lichtenberg Mitte,52.5321606,13.5118927,700,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23037,21/03/2022,29/12/2021,14,29/12/2021,14,3200206,Nördliches Pankow,52.5979174,13.4353160,599,NO,LADIES BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
23038,21/03/2022,19/03/2022,18,19/03/2022,22,7100102,Schöneberg Nord,52.4821570,13.3551901,844,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23039,21/03/2022,19/03/2022,20,20/03/2022,10,7501134,Mariendorf,52.4400800,13.3900277,1099,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23040,21/03/2022,21/03/2022,20,21/03/2022,20,3400723,Südliches Pankow,52.5979174,13.4353160,2500,NO,BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23041,21/03/2022,19/03/2022,17,19/03/2022,19,7400927,Tempelhof,52.4632921,13.3864477,800,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23042,21/03/2022,21/03/2022,8,21/03/2022,11,2500834,Friedrichshain Ost,52.5122154,13.4502904,1960,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23043,21/03/2022,18/03/2022,7,18/03/2022,15,2400521,Friedrichshain West,52.5122154,13.4502904,349,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23044,21/03/2022,21/03/2022,14,21/03/2022,16,12601134,Märkisches Viertel,52.6000000,13.3583330,2100,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23045,21/03/2022,20/03/2022,18,21/03/2022,7,7200307,Schöneberg Süd,52.4821570,13.3551901,800,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23046,21/03/2022,20/03/2022,20,21/03/2022,7,12500927,Wittenau/Borsigwalde,52.5912366,13.3233195,448,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23047,21/03/2022,18/03/2022,20,19/03/2022,11,1200626,Moabit,52.5216560,13.4141550,376,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23048,21/03/2022,19/03/2022,20,20/03/2022,1,8100312,Neukölln,52.4811497,13.4353501,420,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23049,21/03/2022,20/03/2022,18,21/03/2022,7,7200413,Schöneberg Süd,52.4821570,13.3551901,473,NO,CHILDREN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23050,21/03/2022,18/03/2022,18,20/03/2022,14,3400827,Südliches Pankow,52.5979174,13.4353160,1150,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23051,21/03/2022,21/03/2022,8,21/03/2022,14,3300514,Nördliches Weißensee,52.5546193,13.4630018,399,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23052,21/03/2022,19/03/2022,16,19/03/2022,16,2200213,Kreuzberg Süd,52.5049589,13.3905699,500,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23053,22/03/2022,21/03/2022,17,21/03/2022,19,9200613,Treptow-Köpenick,52.4178930,13.6001848,300,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23054,22/03/2022,07/03/2022,12,09/03/2022,9,8100418,Neukölln,52.4811497,13.4353501,1318,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23055,22/03/2022,21/03/2022,21,21/03/2022,23,1100310,Zentrum,52.5301017,13.3425422,444,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23056,22/03/2022,21/03/2022,8,21/03/2022,17,2400625,Friedrichshain West,52.5122154,13.4502904,1000,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23057,22/03/2022,21/03/2022,18,22/03/2022,5,6400840,Zehlendorf Nord/Wannsee,52.4211482,13.1589374,299,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23058,22/03/2022,22/03/2022,15,22/03/2022,15,1200628,Moabit,52.5216560,13.4141550,500,NO,BIKE,BIKES THEFT,SIMPLE THEFT OF BIKES
23059,22/03/2022,22/03/2022,15,22/03/2022,16,8100314,Neukölln,52.4811497,13.4353501,1199,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23060,22/03/2022,21/03/2022,17,22/03/2022,7,1401043,Wedding,52.5501230,13.3419700,500,NO,MEN BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
23061,22/03/2022,21/03/2022,17,21/03/2022,19,11300724,Lichtenberg Nord,52.5321606,13.5118927,500,NO,LADIES BIKE,BIKES THEFT,OTHER GRAND THEFT OF BIKES
